perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
30,12,40,cosine,0.18691083958386828,0.6877829816370098,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_cosine.pdf,OK,
30,20,40,cosine,0.5380560083809225,0.6872359687927077,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_cosine.pdf,OK,
10,100,40,cosine,0.35032461509954776,0.6864268333713887,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_cosine.pdf,OK,
20,100,40,cosine,0.5380560083809225,0.6863580779105335,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
50,14,40,cosine,0.18691083958386828,0.6863030561808501,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_cosine.pdf,OK,
90,100,40,cosine,0.18691083958386828,0.6860549886274907,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_cosine.pdf,OK,
40,12,40,cosine,0.18691083958386828,0.6838282671718234,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_cosine.pdf,OK,
90,100,40,euclidean,0.35032461509954776,0.6834283241687371,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_euclidean.pdf,OK,
20,20,40,cosine,0.43902228105585533,0.6830091765857931,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
60,20,40,cosine,0.18691083958386828,0.6800132952135606,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_cosine.pdf,OK,
100,100,40,cosine,0.18691083958386828,0.6797951195776331,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e100_pca40_cosine.pdf,OK,
30,100,40,cosine,0.43902228105585533,0.6793216109130689,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_cosine.pdf,OK,
30,100,40,cosine,0.5380560083809225,0.6788413530586765,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_cosine.pdf,OK,
70,20,40,cosine,0.18691083958386828,0.6786139133753287,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_cosine.pdf,OK,
60,14,40,cosine,0.18691083958386828,0.6784002502864699,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_cosine.pdf,OK,
50,20,40,cosine,0.18691083958386828,0.6780173580551676,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_cosine.pdf,OK,
80,1000,40,manhattan,0.18691083958386828,0.6768876301035409,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e1000_pca40_manhattan.pdf,OK,
40,100,40,euclidean,0.35032461509954776,0.6749254861059156,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_euclidean.pdf,OK,
20,100,40,euclidean,0.35032461509954776,0.6739109938489483,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
20,10,40,cosine,0.5380560083809225,0.6736653399626864,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
30,300,40,cosine,0.18691083958386828,0.6735981522960712,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e300_pca40_cosine.pdf,OK,
30,20,40,cosine,0.18691083958386828,0.6722446899250788,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_cosine.pdf,OK,
20,12,40,cosine,0.5380560083809225,0.671672701214692,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
10,10,40,cosine,0.35032461509954776,0.6706393195114199,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_cosine.pdf,OK,
20,14,40,cosine,0.5380560083809225,0.6702071649047667,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
10,14,40,cosine,0.35032461509954776,0.6697209356184777,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_cosine.pdf,OK,
40,14,40,cosine,0.18691083958386828,0.6687955932330897,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_cosine.pdf,OK,
10,12,40,cosine,0.35032461509954776,0.6685267061113173,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_cosine.pdf,OK,
20,20,40,cosine,0.5380560083809225,0.6679049681066848,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,10,40,cosine,0.18691083958386828,0.6675748622662933,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
40,300,40,cosine,0.18691083958386828,0.6669610186044813,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e300_pca40_cosine.pdf,OK,
80,300,40,cosine,0.43902228105585533,0.664938267182195,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e300_pca40_cosine.pdf,OK,
70,300,40,cosine,0.35032461509954776,0.6639568271042265,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e300_pca40_cosine.pdf,OK,
50,100,40,cosine,0.18691083958386828,0.6639547436654364,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_cosine.pdf,OK,
40,20,40,cosine,0.18691083958386828,0.6629193301244014,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_cosine.pdf,OK,
70,100,40,cosine,0.18691083958386828,0.6618416084187531,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_cosine.pdf,OK,
50,300,40,cosine,0.18691083958386828,0.6609330232849346,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e300_pca40_cosine.pdf,OK,
60,100,40,cosine,0.18691083958386828,0.6605978638890744,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_cosine.pdf,OK,
20,12,40,cosine,0.18691083958386828,0.6602614773598492,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_cosine.pdf,OK,
30,100,40,cosine,0.18691083958386828,0.6583314820549575,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_cosine.pdf,OK,
20,100,40,cosine,0.43902228105585533,0.6581403832535542,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
40,100,40,cosine,0.18691083958386828,0.6569251468084134,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_cosine.pdf,OK,
20,14,40,cosine,0.18691083958386828,0.6544128456061663,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
20,100,40,cosine,0.18691083958386828,0.6543229504694733,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_cosine.pdf,OK,
10,14,40,cosine,0.43902228105585533,0.6537187712006545,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_cosine.pdf,OK,
100,300,40,cosine,0.43902228105585533,0.6536824165011355,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e300_pca40_cosine.pdf,OK,
10,12,40,cosine,0.43902228105585533,0.6531512286972773,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_cosine.pdf,OK,
10,20,40,cosine,0.43902228105585533,0.6525400728018326,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_cosine.pdf,OK,
50,100,40,euclidean,0.35032461509954776,0.6515037431438195,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_euclidean.pdf,OK,
10,10,40,cosine,0.43902228105585533,0.6512113088707506,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_cosine.pdf,OK,
10,100,40,cosine,0.18691083958386828,0.6505909412415188,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_cosine.pdf,OK,
70,300,40,cosine,0.43902228105585533,0.6503440147099553,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e300_pca40_cosine.pdf,OK,
20,20,40,cosine,0.18691083958386828,0.6503412385758213,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
50,300,40,cosine,0.43902228105585533,0.6488094011012012,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e300_pca40_cosine.pdf,OK,
10,100,40,euclidean,0.35032461509954776,0.6475491424617381,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_euclidean.pdf,OK,
10,20,40,cosine,0.18691083958386828,0.6450247004585494,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_cosine.pdf,OK,
10,14,40,cosine,0.18691083958386828,0.6439292797162492,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_cosine.pdf,OK,
10,10,40,cosine,0.18691083958386828,0.6424828956833452,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_cosine.pdf,OK,
10,12,40,cosine,0.18691083958386828,0.6423949282209613,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_cosine.pdf,OK,
20,300,40,cosine,0.18691083958386828,0.641852344364452,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_cosine.pdf,OK,
20,300,40,cosine,0.35032461509954776,0.637199380338815,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_cosine.pdf,OK,
20,14,40,euclidean,0.35032461509954776,0.6353433346102249,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_euclidean.pdf,OK,
10,14,40,cosine,0.5380560083809225,0.6348541053305159,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_cosine.pdf,OK,
20,12,40,euclidean,0.35032461509954776,0.6348268550004569,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e12_pca40_euclidean.pdf,OK,
30,10,40,euclidean,0.35032461509954776,0.6347639385550254,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e10_pca40_euclidean.pdf,OK,
80,300,40,cosine,0.35032461509954776,0.6344021069439375,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e300_pca40_cosine.pdf,OK,
10,10,40,cosine,0.5380560083809225,0.6343788674840033,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_cosine.pdf,OK,
10,12,40,cosine,0.5380560083809225,0.6343556454422017,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_cosine.pdf,OK,
100,300,40,cosine,0.5380560083809225,0.6340489389045728,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e300_pca40_cosine.pdf,OK,
10,20,40,cosine,0.5380560083809225,0.6337802159501368,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_cosine.pdf,OK,
60,10,40,euclidean,0.35032461509954776,0.630849903701171,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e10_pca40_euclidean.pdf,OK,
30,300,40,euclidean,0.35032461509954776,0.6302093689461399,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e300_pca40_euclidean.pdf,OK,
70,10,40,euclidean,0.35032461509954776,0.6279038070853405,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e10_pca40_euclidean.pdf,OK,
30,12,40,euclidean,0.35032461509954776,0.626846255675936,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e12_pca40_euclidean.pdf,OK,
80,1000,40,cosine,0.5380560083809225,0.6267401008653543,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e1000_pca40_cosine.pdf,OK,
40,10,40,euclidean,0.35032461509954776,0.6267326428854522,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e10_pca40_euclidean.pdf,OK,
30,14,40,euclidean,0.35032461509954776,0.6255218313099449,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e14_pca40_euclidean.pdf,OK,
50,10,40,euclidean,0.35032461509954776,0.6248234368165021,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e10_pca40_euclidean.pdf,OK,
10,20,40,euclidean,0.35032461509954776,0.6243149209340545,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_euclidean.pdf,OK,
10,100,40,cosine,0.43902228105585533,0.622317041970538,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_cosine.pdf,OK,
50,12,40,euclidean,0.35032461509954776,0.6220678410011127,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e12_pca40_euclidean.pdf,OK,
30,100,40,euclidean,0.43902228105585533,0.6214347173257446,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_euclidean.pdf,OK,
60,12,40,euclidean,0.35032461509954776,0.6206999633701327,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e12_pca40_euclidean.pdf,OK,
70,12,40,euclidean,0.35032461509954776,0.6202214196784304,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e12_pca40_euclidean.pdf,OK,
40,12,40,euclidean,0.35032461509954776,0.6168491273421213,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e12_pca40_euclidean.pdf,OK,
20,20,40,euclidean,0.35032461509954776,0.6152438378158681,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_euclidean.pdf,OK,
20,100,40,euclidean,0.43902228105585533,0.6142882203400757,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_euclidean.pdf,OK,
10,100,40,cosine,0.5380560083809225,0.6129966196663549,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_cosine.pdf,OK,
60,14,40,euclidean,0.35032461509954776,0.6118946856046992,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e14_pca40_euclidean.pdf,OK,
100,1000,40,cosine,0.43902228105585533,0.6118567218427404,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e1000_pca40_cosine.pdf,OK,
50,14,40,euclidean,0.35032461509954776,0.6112796831302085,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e14_pca40_euclidean.pdf,OK,
70,100,40,euclidean,0.43902228105585533,0.6102698812444766,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_euclidean.pdf,OK,
40,20,40,euclidean,0.35032461509954776,0.609035541954181,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e20_pca40_euclidean.pdf,OK,
50,20,40,euclidean,0.35032461509954776,0.6085409757045173,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e20_pca40_euclidean.pdf,OK,
60,20,40,euclidean,0.35032461509954776,0.6066160778775123,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e20_pca40_euclidean.pdf,OK,
100,20,40,euclidean,0.35032461509954776,0.6058090996337648,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_euclidean.pdf,OK,
40,14,40,euclidean,0.35032461509954776,0.605039101980941,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e14_pca40_euclidean.pdf,OK,
80,300,40,euclidean,0.35032461509954776,0.6038734554780218,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e300_pca40_euclidean.pdf,OK,
30,20,40,euclidean,0.35032461509954776,0.6033791728489172,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e20_pca40_euclidean.pdf,OK,
100,10,40,euclidean,0.35032461509954776,0.6020938295706879,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e10_pca40_euclidean.pdf,OK,
20,300,40,euclidean,0.35032461509954776,0.602017175813026,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e300_pca40_euclidean.pdf,OK,
100,12,40,euclidean,0.35032461509954776,0.6014365879149177,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e12_pca40_euclidean.pdf,OK,
90,10,40,euclidean,0.35032461509954776,0.6013755787503916,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e10_pca40_euclidean.pdf,OK,
30,100,40,manhattan,0.35032461509954776,0.6008486077348063,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p30_e100_pca40_manhattan.pdf,OK,
100,14,40,euclidean,0.35032461509954776,0.6001205777249597,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e14_pca40_euclidean.pdf,OK,
80,12,40,euclidean,0.35032461509954776,0.5997766171100927,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e12_pca40_euclidean.pdf,OK,
90,20,40,euclidean,0.35032461509954776,0.5993898071052766,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e20_pca40_euclidean.pdf,OK,
80,10,40,euclidean,0.35032461509954776,0.5992389123911491,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e10_pca40_euclidean.pdf,OK,
70,20,40,euclidean,0.35032461509954776,0.5991963614976116,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_euclidean.pdf,OK,
90,12,40,euclidean,0.35032461509954776,0.5990772762983361,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e12_pca40_euclidean.pdf,OK,
100,300,40,euclidean,0.35032461509954776,0.5976956480163135,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e300_pca40_euclidean.pdf,OK,
90,14,40,euclidean,0.35032461509954776,0.5974195655881025,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e14_pca40_euclidean.pdf,OK,
80,14,40,euclidean,0.35032461509954776,0.5969944482905376,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e14_pca40_euclidean.pdf,OK,
70,14,40,euclidean,0.35032461509954776,0.595516366720682,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e14_pca40_euclidean.pdf,OK,
70,100,40,manhattan,0.35032461509954776,0.5947872194446101,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e100_pca40_manhattan.pdf,OK,
40,100,40,euclidean,0.43902228105585533,0.5936533880814832,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p40_e100_pca40_euclidean.pdf,OK,
60,100,40,euclidean,0.43902228105585533,0.5915673529840231,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_euclidean.pdf,OK,
80,20,40,euclidean,0.43902228105585533,0.5906769728104839,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e20_pca40_euclidean.pdf,OK,
10,14,40,euclidean,0.35032461509954776,0.5887193162088986,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_euclidean.pdf,OK,
10,10,40,euclidean,0.35032461509954776,0.5877857339074692,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_euclidean.pdf,OK,
10,12,40,euclidean,0.35032461509954776,0.5871154683457096,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_euclidean.pdf,OK,
20,100,40,manhattan,0.35032461509954776,0.5866204197921558,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e100_pca40_manhattan.pdf,OK,
50,100,40,euclidean,0.43902228105585533,0.5862485093445219,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e100_pca40_euclidean.pdf,OK,
60,100,40,manhattan,0.35032461509954776,0.5858726991304418,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p60_e100_pca40_manhattan.pdf,OK,
90,100,40,euclidean,0.43902228105585533,0.5856935426448624,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_euclidean.pdf,OK,
20,10,40,euclidean,0.35032461509954776,0.5843212704485905,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_euclidean.pdf,OK,
90,100,40,manhattan,0.35032461509954776,0.5837534227360005,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e100_pca40_manhattan.pdf,OK,
10,100,40,euclidean,0.43902228105585533,0.5828140605971823,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_euclidean.pdf,OK,
70,1000,40,euclidean,0.35032461509954776,0.5788830144454106,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p70_e1000_pca40_euclidean.pdf,OK,
80,20,40,euclidean,0.35032461509954776,0.5779590186757245,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p80_e20_pca40_euclidean.pdf,OK,
100,20,40,euclidean,0.43902228105585533,0.5771358865299842,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_euclidean.pdf,OK,
100,100,40,euclidean,0.43902228105585533,0.5763707202032609,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e100_pca40_euclidean.pdf,OK,
10,12,40,manhattan,0.35032461509954776,0.5751704319567121,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_manhattan.pdf,OK,
10,300,40,euclidean,0.35032461509954776,0.5746111342905398,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e300_pca40_euclidean.pdf,OK,
10,14,40,manhattan,0.35032461509954776,0.5730844870363956,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_manhattan.pdf,OK,
10,100,40,manhattan,0.35032461509954776,0.5728004551240468,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e100_pca40_manhattan.pdf,OK,
10,300,40,cosine,0.35032461509954776,0.5720863190100318,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e300_pca40_cosine.pdf,OK,
90,20,40,euclidean,0.43902228105585533,0.5709227318076262,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e20_pca40_euclidean.pdf,OK,
90,300,40,cosine,0.5380560083809225,0.5697685570249293,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p90_e300_pca40_cosine.pdf,OK,
10,20,40,manhattan,0.35032461509954776,0.5671398904213715,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_manhattan.pdf,OK,
100,300,40,cosine,0.35032461509954776,0.5667842461233399,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e300_pca40_cosine.pdf,OK,
50,1000,40,euclidean,0.35032461509954776,0.564340790612799,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p50_e1000_pca40_euclidean.pdf,OK,
100,20,40,manhattan,0.35032461509954776,0.5621494200390815,0.0,99986,merged_H3_V1_year_VIRGO_tsne_shepard_results/pdf/tsne_shepard _p100_e20_pca40_manhattan.pdf,OK,
