perplexity,early_exaggeration,pca_components,metric,explained_variance,spearman_rho,p_value,n_pairs,pdf,status,error
100,10,40,cosine,0.16680955975035866,0.7308313159356656,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e10_pca40_cosine.pdf,OK,
90,10,40,cosine,0.16680955975035866,0.7306102688160896,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e10_pca40_cosine.pdf,OK,
60,1000,40,cosine,0.16680955975035866,0.7306050440770739,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p60_e1000_pca40_cosine.pdf,OK,
20,10,40,cosine,0.16680955975035866,0.7304878322659057,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e10_pca40_cosine.pdf,OK,
100,1000,40,cosine,0.16680955975035866,0.7300924300461482,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e1000_pca40_cosine.pdf,OK,
80,10,40,cosine,0.16680955975035866,0.7299903522377715,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e10_pca40_cosine.pdf,OK,
90,14,40,cosine,0.16680955975035866,0.7299341134096817,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p90_e14_pca40_cosine.pdf,OK,
10,12,40,cosine,0.16680955975035866,0.7289951892253005,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p10_e12_pca40_cosine.pdf,OK,
10,10,40,cosine,0.16680955975035866,0.7288183225394211,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p10_e10_pca40_cosine.pdf,OK,
80,1000,40,cosine,0.16680955975035866,0.7288161249958472,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p80_e1000_pca40_cosine.pdf,OK,
20,20,40,cosine,0.16680955975035866,0.7286983263082133,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e20_pca40_cosine.pdf,OK,
20,14,40,cosine,0.16680955975035866,0.7278091333709427,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p20_e14_pca40_cosine.pdf,OK,
100,14,40,cosine,0.16680955975035866,0.7277709940145342,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p100_e14_pca40_cosine.pdf,OK,
70,20,40,cosine,0.16680955975035866,0.7277176736355588,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e20_pca40_cosine.pdf,OK,
10,14,40,cosine,0.16680955975035866,0.7275542752735336,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p10_e14_pca40_cosine.pdf,OK,
70,14,40,cosine,0.16680955975035866,0.7272640302600414,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p70_e14_pca40_cosine.pdf,OK,
10,20,40,cosine,0.16680955975035866,0.7267312767283842,0.0,99990,tsne_shepard_results/pdf/tsne_shepard _p10_e20_pca40_cosine.pdf,OK,
