N_Neighbors,Min_dist,Repulsion_str,metric,spearman_rho,p_value,n_pairs,pdf,status,error
50,0.99,2.0,manhattan,0.4223214796627363,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr2.0_manhattan.pdf,OK,
50,0.0,5.0,cosine,0.4223093057496621,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr5.0_cosine.pdf,OK,
100,0.25,1.0,euclidean,0.422294135778224,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr1.0_euclidean.pdf,OK,
100,0.25,5.0,cosine,0.42226554131970445,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr5.0_cosine.pdf,OK,
50,0.1,10.0,euclidean,0.4222550751056857,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr10.0_euclidean.pdf,OK,
50,0.5,0.5,manhattan,0.42224585442417123,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr0.5_manhattan.pdf,OK,
50,0.0,1.0,manhattan,0.4222406138932383,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr1.0_manhattan.pdf,OK,
100,0.5,0.01,cosine,0.4222404945325666,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr0.01_cosine.pdf,OK,
200,0.1,100.0,euclidean,0.42223992125893856,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr100.0_euclidean.pdf,OK,
100,0.25,5.0,euclidean,0.4222294592612695,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr5.0_euclidean.pdf,OK,
1000,0.99,100.0,cosine,0.4222096587929607,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr100.0_cosine.pdf,OK,
1000,0.1,1.0,cosine,0.4221991781955619,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr1.0_cosine.pdf,OK,
1000,0.1,0.5,euclidean,0.4221880901970181,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr0.5_euclidean.pdf,OK,
1000,0.25,5.0,cosine,0.42218693915882466,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr5.0_cosine.pdf,OK,
5,0.8,0.5,manhattan,0.4221858683091952,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr0.5_manhattan.pdf,OK,
5,0.25,0.5,euclidean,0.42216360689023513,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr0.5_euclidean.pdf,OK,
200,0.99,100.0,manhattan,0.42215304909253193,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr100.0_manhattan.pdf,OK,
1000,0.0,10.0,cosine,0.42213854154262986,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr10.0_cosine.pdf,OK,
1000,0.99,0.5,cosine,0.42213581779427073,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr0.5_cosine.pdf,OK,
50,0.0,0.5,euclidean,0.4221327394331548,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr0.5_euclidean.pdf,OK,
5,0.8,100.0,cosine,0.42213219991891265,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr100.0_cosine.pdf,OK,
200,0.5,0.5,manhattan,0.42212391939556443,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr0.5_manhattan.pdf,OK,
20,0.25,0.01,cosine,0.4221059911927059,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr0.01_cosine.pdf,OK,
1000,0.5,10.0,cosine,0.422101458034587,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr10.0_cosine.pdf,OK,
200,0.25,1.0,euclidean,0.4220964330779537,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr1.0_euclidean.pdf,OK,
2,0.5,5.0,euclidean,0.4220935520632642,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr5.0_euclidean.pdf,OK,
1000,0.0,10.0,manhattan,0.42208923254287434,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr10.0_manhattan.pdf,OK,
200,0.99,0.5,manhattan,0.4220487282400101,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr0.5_manhattan.pdf,OK,
2,0.25,2.0,cosine,0.4220438983290558,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr2.0_cosine.pdf,OK,
1000,0.99,0.01,manhattan,0.4220405447909207,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr0.01_manhattan.pdf,OK,
200,0.25,2.0,cosine,0.42203844956986114,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr2.0_cosine.pdf,OK,
50,0.5,5.0,euclidean,0.4220286659066538,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.5_repstr5.0_euclidean.pdf,OK,
1000,0.1,0.5,manhattan,0.4220268022260452,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr0.5_manhattan.pdf,OK,
200,0.0,0.01,manhattan,0.42202607018099936,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr0.01_manhattan.pdf,OK,
100,0.5,10.0,manhattan,0.4220250094618643,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr10.0_manhattan.pdf,OK,
20,0.25,2.0,euclidean,0.4220125544809644,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr2.0_euclidean.pdf,OK,
100,0.5,1.0,manhattan,0.4220072470731189,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr1.0_manhattan.pdf,OK,
2,0.25,100.0,euclidean,0.4220014308270586,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr100.0_euclidean.pdf,OK,
20,0.25,1.0,cosine,0.42200064629110623,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr1.0_cosine.pdf,OK,
200,0.8,0.01,manhattan,0.42199888898414756,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr0.01_manhattan.pdf,OK,
20,0.25,5.0,euclidean,0.4219915620480852,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr5.0_euclidean.pdf,OK,
2,0.8,100.0,cosine,0.42198708136820373,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr100.0_cosine.pdf,OK,
100,0.99,10.0,manhattan,0.4219805401786416,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr10.0_manhattan.pdf,OK,
50,0.0,2.0,manhattan,0.421976633233181,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr2.0_manhattan.pdf,OK,
1000,0.99,0.01,euclidean,0.4219756594135189,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr0.01_euclidean.pdf,OK,
200,0.5,0.5,cosine,0.4219739375636602,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr0.5_cosine.pdf,OK,
200,0.1,10.0,euclidean,0.42196981795526384,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr10.0_euclidean.pdf,OK,
1000,0.99,2.0,euclidean,0.4219611279559603,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr2.0_euclidean.pdf,OK,
200,0.5,10.0,euclidean,0.4219542100407971,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.5_repstr10.0_euclidean.pdf,OK,
100,0.25,10.0,cosine,0.4219420958680023,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr10.0_cosine.pdf,OK,
20,0.5,2.0,euclidean,0.4219373697167457,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr2.0_euclidean.pdf,OK,
2,0.0,10.0,euclidean,0.42193166953487193,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr10.0_euclidean.pdf,OK,
200,0.8,2.0,cosine,0.42192659567484736,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr2.0_cosine.pdf,OK,
2,0.0,5.0,manhattan,0.4219120797909906,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr5.0_manhattan.pdf,OK,
50,0.25,0.01,euclidean,0.42190650291114346,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr0.01_euclidean.pdf,OK,
100,0.99,100.0,manhattan,0.4218680714563887,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr100.0_manhattan.pdf,OK,
100,0.5,10.0,euclidean,0.4218604951984355,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr10.0_euclidean.pdf,OK,
1000,0.5,5.0,cosine,0.42186006602161175,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.5_repstr5.0_cosine.pdf,OK,
5,0.0,5.0,cosine,0.4218486013218933,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.0_repstr5.0_cosine.pdf,OK,
2,0.1,100.0,cosine,0.42183296414537774,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr100.0_cosine.pdf,OK,
20,0.99,2.0,manhattan,0.4217994453193123,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr2.0_manhattan.pdf,OK,
1000,0.99,10.0,euclidean,0.42179190773087605,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.99_repstr10.0_euclidean.pdf,OK,
5,0.99,2.0,cosine,0.4217884769795553,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr2.0_cosine.pdf,OK,
5,0.99,10.0,euclidean,0.4217701309084594,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr10.0_euclidean.pdf,OK,
1000,0.0,2.0,cosine,0.42177010717714425,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr2.0_cosine.pdf,OK,
100,0.1,10.0,cosine,0.4217507710650095,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr10.0_cosine.pdf,OK,
2,0.8,10.0,euclidean,0.421748107222552,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr10.0_euclidean.pdf,OK,
2,0.25,10.0,manhattan,0.4217432376575709,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr10.0_manhattan.pdf,OK,
20,0.99,5.0,cosine,0.42171714160441165,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr5.0_cosine.pdf,OK,
2,0.0,0.01,cosine,0.4217164261706939,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr0.01_cosine.pdf,OK,
1000,0.1,2.0,manhattan,0.42171526141602256,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr2.0_manhattan.pdf,OK,
20,0.25,2.0,manhattan,0.42168599001347107,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.25_repstr2.0_manhattan.pdf,OK,
5,0.5,100.0,cosine,0.4216819787384509,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr100.0_cosine.pdf,OK,
5,0.99,0.5,euclidean,0.4216411421743314,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr0.5_euclidean.pdf,OK,
100,0.8,0.5,manhattan,0.4216349388236567,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr0.5_manhattan.pdf,OK,
50,0.8,1.0,manhattan,0.42161273570572805,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr1.0_manhattan.pdf,OK,
20,0.5,5.0,euclidean,0.42158352233358704,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr5.0_euclidean.pdf,OK,
5,0.8,5.0,manhattan,0.4215751431751905,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.8_repstr5.0_manhattan.pdf,OK,
100,0.25,0.01,manhattan,0.4215716013436193,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr0.01_manhattan.pdf,OK,
20,0.99,100.0,cosine,0.4215636414101954,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.99_repstr100.0_cosine.pdf,OK,
200,0.99,0.5,cosine,0.4215609610546716,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr0.5_cosine.pdf,OK,
5,0.1,10.0,cosine,0.421536326374927,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr10.0_cosine.pdf,OK,
2,0.99,1.0,euclidean,0.4215113192779151,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr1.0_euclidean.pdf,OK,
200,0.8,2.0,euclidean,0.4215017453764562,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr2.0_euclidean.pdf,OK,
2,0.8,10.0,manhattan,0.4214947661798787,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr10.0_manhattan.pdf,OK,
50,0.8,0.01,cosine,0.4214865697727832,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr0.01_cosine.pdf,OK,
100,0.8,10.0,manhattan,0.42146522976645046,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr10.0_manhattan.pdf,OK,
200,0.25,0.01,cosine,0.4214487904257019,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr0.01_cosine.pdf,OK,
200,0.25,1.0,cosine,0.4214432975626703,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr1.0_cosine.pdf,OK,
200,0.99,0.5,euclidean,0.4214316504241397,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr0.5_euclidean.pdf,OK,
5,0.99,5.0,manhattan,0.4214129212534473,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr5.0_manhattan.pdf,OK,
2,0.99,2.0,euclidean,0.42140926506725546,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr2.0_euclidean.pdf,OK,
100,0.25,0.01,cosine,0.42138815832199555,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr0.01_cosine.pdf,OK,
50,0.1,2.0,euclidean,0.42137494475093834,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr2.0_euclidean.pdf,OK,
20,0.1,1.0,manhattan,0.4213724202783214,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr1.0_manhattan.pdf,OK,
100,0.0,10.0,manhattan,0.42137069182346526,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr10.0_manhattan.pdf,OK,
50,0.1,5.0,euclidean,0.4213264816655573,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr5.0_euclidean.pdf,OK,
2,0.5,0.01,euclidean,0.4213204451523214,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr0.01_euclidean.pdf,OK,
50,0.8,0.5,cosine,0.42130745457394025,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr0.5_cosine.pdf,OK,
200,0.8,0.01,cosine,0.42129713900723487,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr0.01_cosine.pdf,OK,
100,0.99,2.0,cosine,0.4212813377549574,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr2.0_cosine.pdf,OK,
200,0.8,1.0,manhattan,0.42127374139118706,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr1.0_manhattan.pdf,OK,
2,0.1,10.0,manhattan,0.42126287220678554,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr10.0_manhattan.pdf,OK,
20,0.8,2.0,euclidean,0.4212505449833654,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.8_repstr2.0_euclidean.pdf,OK,
2,0.5,2.0,euclidean,0.42124796582252805,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr2.0_euclidean.pdf,OK,
20,0.0,5.0,manhattan,0.42123474433607033,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr5.0_manhattan.pdf,OK,
100,0.99,10.0,cosine,0.42121508070554375,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr10.0_cosine.pdf,OK,
100,0.8,1.0,cosine,0.42117920461964126,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr1.0_cosine.pdf,OK,
1000,0.1,0.01,cosine,0.42114910529756655,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr0.01_cosine.pdf,OK,
200,0.0,0.5,cosine,0.4211364239860528,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr0.5_cosine.pdf,OK,
200,0.8,100.0,euclidean,0.4211357082639203,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.8_repstr100.0_euclidean.pdf,OK,
20,0.5,100.0,cosine,0.42111783099547834,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr100.0_cosine.pdf,OK,
2,0.0,100.0,manhattan,0.42110487071624547,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.0_repstr100.0_manhattan.pdf,OK,
200,0.99,10.0,cosine,0.4211028416922884,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.99_repstr10.0_cosine.pdf,OK,
100,0.5,100.0,cosine,0.42109449960118556,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.5_repstr100.0_cosine.pdf,OK,
20,0.1,5.0,euclidean,0.42108323781702145,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr5.0_euclidean.pdf,OK,
5,0.25,1.0,euclidean,0.4210692269464327,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.25_repstr1.0_euclidean.pdf,OK,
2,0.5,0.5,cosine,0.421060077088803,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr0.5_cosine.pdf,OK,
200,0.1,0.5,euclidean,0.4210443899010627,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.1_repstr0.5_euclidean.pdf,OK,
5,0.1,1.0,cosine,0.421040981688705,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr1.0_cosine.pdf,OK,
50,0.25,1.0,cosine,0.42103755685727556,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr1.0_cosine.pdf,OK,
2,0.5,1.0,manhattan,0.42100112764880554,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr1.0_manhattan.pdf,OK,
100,0.8,2.0,manhattan,0.42098819278491306,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr2.0_manhattan.pdf,OK,
200,0.0,1.0,manhattan,0.4209730795937289,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr1.0_manhattan.pdf,OK,
2,0.25,0.01,euclidean,0.42094712206084883,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr0.01_euclidean.pdf,OK,
200,0.0,2.0,manhattan,0.4209211729642799,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr2.0_manhattan.pdf,OK,
200,0.0,1.0,cosine,0.42091429462833646,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr1.0_cosine.pdf,OK,
20,0.5,0.01,euclidean,0.420912805649216,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr0.01_euclidean.pdf,OK,
50,0.0,0.01,euclidean,0.42086437501212925,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.0_repstr0.01_euclidean.pdf,OK,
2,0.1,2.0,cosine,0.42085481224242366,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr2.0_cosine.pdf,OK,
1000,0.25,100.0,cosine,0.42081355690857336,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr100.0_cosine.pdf,OK,
50,0.99,100.0,euclidean,0.4207858608123576,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.99_repstr100.0_euclidean.pdf,OK,
20,0.0,5.0,cosine,0.42076624852270483,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr5.0_cosine.pdf,OK,
1000,0.25,2.0,euclidean,0.4206828398678441,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr2.0_euclidean.pdf,OK,
5,0.1,10.0,manhattan,0.4206821701894486,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr10.0_manhattan.pdf,OK,
5,0.1,1.0,manhattan,0.42066775616669333,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr1.0_manhattan.pdf,OK,
100,0.8,0.01,manhattan,0.42066701683600255,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr0.01_manhattan.pdf,OK,
20,0.0,100.0,manhattan,0.4206495222948192,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.0_repstr100.0_manhattan.pdf,OK,
50,0.25,100.0,euclidean,0.42064734398177833,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.25_repstr100.0_euclidean.pdf,OK,
2,0.1,0.01,euclidean,0.4206412431647391,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr0.01_euclidean.pdf,OK,
100,0.25,0.01,euclidean,0.4206145392275476,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.25_repstr0.01_euclidean.pdf,OK,
100,0.0,1.0,cosine,0.42059756095969836,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr1.0_cosine.pdf,OK,
1000,0.25,2.0,cosine,0.4205811827265086,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr2.0_cosine.pdf,OK,
5,0.99,1.0,manhattan,0.4205773057510881,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.99_repstr1.0_manhattan.pdf,OK,
100,0.8,2.0,cosine,0.4205455220387793,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.8_repstr2.0_cosine.pdf,OK,
50,0.1,0.5,euclidean,0.4205028219855681,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.1_repstr0.5_euclidean.pdf,OK,
2,0.5,1.0,euclidean,0.42045394228117966,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr1.0_euclidean.pdf,OK,
2,0.8,5.0,manhattan,0.42044976018002267,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr5.0_manhattan.pdf,OK,
2,0.1,0.01,cosine,0.4204442114213294,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.1_repstr0.01_cosine.pdf,OK,
1000,0.25,1.0,cosine,0.42039674150555295,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr1.0_cosine.pdf,OK,
1000,0.1,10.0,manhattan,0.42032776986398035,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.1_repstr10.0_manhattan.pdf,OK,
20,0.1,10.0,cosine,0.42020455364736425,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.1_repstr10.0_cosine.pdf,OK,
200,0.0,2.0,cosine,0.42016961801407793,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr2.0_cosine.pdf,OK,
50,0.8,0.01,euclidean,0.4200590587361621,0.0,99990,umap_shepard_results/pdf/umap_shepard _n50_m0.8_repstr0.01_euclidean.pdf,OK,
20,0.5,10.0,cosine,0.4200337937955068,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.5_repstr10.0_cosine.pdf,OK,
200,0.0,0.5,euclidean,0.4199818351086966,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.0_repstr0.5_euclidean.pdf,OK,
2,0.99,2.0,manhattan,0.41994275610680665,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.99_repstr2.0_manhattan.pdf,OK,
5,0.5,1.0,cosine,0.4199155994178856,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr1.0_cosine.pdf,OK,
100,0.1,1.0,manhattan,0.41982220530090164,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr1.0_manhattan.pdf,OK,
5,0.1,2.0,manhattan,0.41971560477612996,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.1_repstr2.0_manhattan.pdf,OK,
100,0.99,0.01,manhattan,0.41970968011144855,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr0.01_manhattan.pdf,OK,
100,0.99,0.5,cosine,0.4196152128790097,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr0.5_cosine.pdf,OK,
2,0.8,0.5,manhattan,0.4195685235865311,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr0.5_manhattan.pdf,OK,
5,0.5,0.5,euclidean,0.4193957015037612,0.0,99990,umap_shepard_results/pdf/umap_shepard _n5_m0.5_repstr0.5_euclidean.pdf,OK,
100,0.99,5.0,euclidean,0.41936786180644237,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.99_repstr5.0_euclidean.pdf,OK,
20,0.8,1.0,cosine,0.41934558022604895,0.0,99990,umap_shepard_results/pdf/umap_shepard _n20_m0.8_repstr1.0_cosine.pdf,OK,
200,0.25,10.0,manhattan,0.41928165912563986,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr10.0_manhattan.pdf,OK,
1000,0.8,1.0,cosine,0.41925696553050545,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.8_repstr1.0_cosine.pdf,OK,
1000,0.0,5.0,cosine,0.4191943462773333,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.0_repstr5.0_cosine.pdf,OK,
2,0.5,0.01,manhattan,0.41911345123894705,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.5_repstr0.01_manhattan.pdf,OK,
100,0.1,5.0,euclidean,0.4190041796144519,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr5.0_euclidean.pdf,OK,
200,0.25,100.0,euclidean,0.4189983025947023,0.0,99990,umap_shepard_results/pdf/umap_shepard _n200_m0.25_repstr100.0_euclidean.pdf,OK,
2,0.8,10.0,cosine,0.4186492716791335,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.8_repstr10.0_cosine.pdf,OK,
1000,0.25,0.01,euclidean,0.41864113732326524,0.0,99990,umap_shepard_results/pdf/umap_shepard _n1000_m0.25_repstr0.01_euclidean.pdf,OK,
2,0.25,0.01,manhattan,0.4186051267482404,0.0,99990,umap_shepard_results/pdf/umap_shepard _n2_m0.25_repstr0.01_manhattan.pdf,OK,
100,0.0,0.5,cosine,0.4185444806242544,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.0_repstr0.5_cosine.pdf,OK,
100,0.1,2.0,cosine,0.4185386136942421,0.0,99990,umap_shepard_results/pdf/umap_shepard _n100_m0.1_repstr2.0_cosine.pdf,OK,
